Time;Rpm;Const1;RandNum;Sinus;Pulse;Step;RpmRad2
14.679;30000;137;246;0.2132;223;240;3140
14.68;30000;137;246;0.2132;223;240;3140
14.681;30000;137;246;0.2132;223;240;3140
14.682;30000;137;246;0.2132;223;240;3140
14.683;30000;137;246;0.2132;223;240;3140
14.684;30000;137;246;0.2132;223;240;3140
14.685;30000;137;246;0.2132;223;240;3140
14.686;30000;137;246;0.2132;223;240;3140
14.687;30000;137;246;0.2132;223;240;3140
14.688;30000;137;246;0.2132;223;240;3140
14.689;30000;137;246;0.2132;223;240;3140
14.69;30000;137;246;0.2132;223;240;3140
14.691;30000;137;246;0.2132;223;240;3140
14.692;30000;137;246;0.2132;223;240;3140
14.693;30000;137;246;0.2132;223;240;3140
14.694;30000;137;246;0.2132;223;240;3140
14.695;30000;137;246;0.2132;223;240;3140
14.696;30000;137;246;0.2132;223;240;3140
14.697;30000;137;246;0.2132;223;240;3140
14.698;30000;137;246;0.2132;223;240;3140
14.699;30000;137;246;0.2132;223;240;3140
14.7;30000;137;246;0.2132;223;240;3140
14.701;30000;137;246;0.2132;223;240;3140
14.702;30000;137;246;0.2132;223;240;3140
14.703;30000;137;246;0.2132;223;240;3140
14.704;30000;137;246;0.2132;223;240;3140
14.705;30000;137;246;0.2132;223;240;3140
14.706;30000;137;246;0.2132;223;240;3140
14.707;30000;137;246;0.2132;223;240;3140
14.708;30000;137;246;0.2132;223;240;3140
14.709;30000;137;246;0.2132;223;240;3140
14.71;30000;137;246;0.2132;223;240;3140
14.711;30000;137;246;0.2132;223;240;3140
14.712;30000;137;246;0.2132;223;240;3140
14.713;30000;137;246;0.2132;223;240;3140
14.714;30000;137;246;0.2132;223;240;3140
14.715;30000;137;246;0.2132;223;240;3140
14.716;30000;137;246;0.2132;223;240;3140
14.717;30000;137;246;0.2132;223;240;3140
14.718;30000;137;246;0.2132;223;240;3140
14.719;30000;137;246;0.2132;223;240;3140
14.72;30000;137;246;0.2132;223;240;3140
14.721;30000;137;246;0.2132;223;240;3140
14.722;30000;137;246;0.2132;223;240;3140
14.723;30000;137;246;0.2132;223;240;3140
14.724;30000;137;246;0.2132;223;240;3140
14.725;30000;137;246;0.2132;223;240;3140
14.726;30000;137;246;0.2132;223;240;3140
14.727;30000;137;246;0.2132;223;240;3140
14.728;30000;137;246;0.2132;223;240;3140
14.729;30000;137;246;0.2132;223;240;3140
14.73;30000;137;246;0.2132;223;240;3140
14.731;30000;137;246;0.2132;223;240;3140
14.732;30000;137;246;0.2132;223;240;3140
14.733;30000;137;246;0.2132;223;240;3140
14.734;30000;137;246;0.2132;223;240;3140
14.735;30000;137;246;0.2132;223;240;3140
14.736;30000;137;246;0.2132;223;240;3140
14.737;30000;137;246;0.2132;223;240;3140
14.738;30000;137;246;0.2132;223;240;3140
14.739;30000;137;246;0.2132;223;240;3140
14.74;30000;137;246;0.2132;223;240;3140
14.741;30000;137;246;0.2132;223;240;3140
14.742;30000;137;246;0.2132;223;240;3140
14.743;30000;137;246;0.2132;223;240;3140
14.744;30000;137;246;0.2132;223;240;3140
14.745;30000;137;246;0.2132;223;240;3140
14.746;30000;137;246;0.2132;223;240;3140
14.747;30000;137;246;0.2132;223;240;3140
14.748;30000;137;246;0.2132;223;240;3140
14.749;30000;137;246;0.2132;223;240;3140
14.75;30000;137;246;0.2132;223;240;3140
14.751;30000;137;246;0.2132;223;240;3140
14.752;30000;137;246;0.2132;223;240;3140
14.753;30000;137;246;0.2132;223;240;3140
14.754;30000;137;246;0.2132;223;240;3140
14.755;30000;137;246;0.2132;223;240;3140
14.756;30000;137;246;0.2132;223;240;3140
14.757;30000;137;246;0.2132;223;240;3140
14.758;30000;137;246;0.2132;223;240;3140
14.759;30000;137;246;0.2132;223;240;3140
14.76;30000;137;246;0.2132;223;240;3140
14.761;30000;137;246;0.2132;223;240;3140
14.762;30000;137;246;0.2132;223;240;3140
14.763;30000;137;246;0.2132;223;240;3140
14.764;30000;137;246;0.2132;223;240;3140
14.765;30000;137;246;0.2132;223;240;3140
14.766;30000;137;246;0.2132;223;240;3140
14.767;30000;137;246;0.2132;223;240;3140
14.768;30000;137;246;0.2132;223;240;3140
14.769;30000;137;246;0.2132;223;240;3140
14.77;30000;137;246;0.2132;223;240;3140
14.771;30000;137;246;0.2132;223;240;3140
14.772;30000;137;246;0.2132;223;240;3140
14.773;30000;137;246;0.2132;223;240;3140
14.774;30000;137;246;0.2132;223;240;3140
14.775;30000;137;246;0.2132;223;240;3140
14.776;30000;137;246;0.2132;223;240;3140
14.777;30000;137;246;0.2132;223;240;3140
14.778;30000;137;246;0.2132;223;240;3140
14.779;30000;137;246;0.2132;223;240;3140
14.78;30000;137;246;0.2132;223;240;3140
14.781;30000;137;246;0.2132;223;240;3140
14.782;30000;137;246;0.2132;223;240;3140
14.783;30000;137;246;0.2132;223;240;3140
14.784;30000;137;246;0.2132;223;240;3140
14.785;30000;137;246;0.2132;223;240;3140
14.786;30000;137;246;0.2132;223;240;3140
14.787;30000;137;246;0.2132;223;240;3140
14.788;30000;137;246;0.2132;223;240;3140
14.789;30000;137;246;0.2132;223;240;3140
14.79;30000;137;246;0.2132;223;240;3140
14.791;30000;137;246;0.2132;223;240;3140
14.792;30000;137;246;0.2132;223;240;3140
14.793;30000;137;246;0.2132;223;240;3140
14.794;30000;137;246;0.2132;223;240;3140
14.795;30000;137;246;0.2132;223;240;3140
14.796;30000;137;246;0.2132;223;240;3140
14.797;30000;137;246;0.2132;223;240;3140
14.798;30000;137;246;0.2132;223;240;3140
14.799;30000;137;246;0.2132;223;240;3140
14.8;30000;137;246;0.2132;223;240;3140
14.801;30000;137;246;0.2132;223;240;3140
14.802;30000;137;246;0.2132;223;240;3140
14.803;30000;137;246;0.2132;223;240;3140
14.804;30000;137;246;0.2132;223;240;3140
14.805;30000;137;246;0.2132;223;240;3140
14.806;30000;137;246;0.2132;223;240;3140
14.807;30000;137;246;0.2132;223;240;3140
14.808;30000;137;246;0.2132;223;240;3140
14.809;30000;137;246;0.2132;223;240;3140
14.81;30000;137;246;0.2132;223;240;3140
14.811;30000;137;246;0.2132;223;240;3140
14.812;30000;137;246;0.2132;223;240;3140
14.813;30000;137;246;0.2132;223;240;3140
14.814;30000;137;246;0.2132;223;240;3140
14.815;30000;137;246;0.2132;223;240;3140
14.816;30000;137;246;0.2132;223;240;3140
14.817;30000;137;246;0.2132;223;240;3140
14.818;30000;137;246;0.2132;223;240;3140
14.819;30000;137;246;0.2132;223;240;3140
14.82;30000;137;246;0.2132;223;240;3140
14.821;30000;137;246;0.2132;223;240;3140
14.822;30000;137;246;0.2132;223;240;3140
14.823;30000;137;246;0.2132;223;240;3140
14.824;30000;137;246;0.2132;223;240;3140
14.825;30000;137;246;0.2132;223;240;3140
14.826;30000;137;246;0.2132;223;240;3140
14.827;30000;137;246;0.2132;223;240;3140
14.828;30000;137;246;0.2132;223;240;3140
14.829;30000;137;246;0.2132;223;240;3140
14.83;30000;137;246;0.2132;223;240;3140
14.831;30000;137;246;0.2132;223;240;3140
14.832;30000;137;246;0.2132;223;240;3140
14.833;30000;137;246;0.2132;223;240;3140
14.834;30000;137;246;0.2132;223;240;3140
14.835;30000;137;246;0.2132;223;240;3140
14.836;30000;137;246;0.2132;223;240;3140
14.837;30000;137;246;0.2132;223;240;3140
14.838;30000;137;246;0.2132;223;240;3140
14.839;30000;137;246;0.2132;223;240;3140
14.84;30000;137;246;0.2132;223;240;3140
14.841;30000;137;246;0.2132;223;240;3140
14.842;30000;137;246;0.2132;223;240;3140
14.843;30000;137;246;0.2132;223;240;3140
14.844;30000;137;246;0.2132;223;240;3140
14.845;30000;137;246;0.2132;223;240;3140
14.846;30000;137;246;0.2132;223;240;3140
14.847;30000;137;246;0.2132;223;240;3140
14.848;30000;137;246;0.2132;223;240;3140
14.849;30000;137;246;0.2132;223;240;3140
14.85;30000;137;246;0.2132;223;240;3140
14.851;30000;137;246;0.2132;223;240;3140
14.852;30000;137;246;0.2132;223;240;3140
14.853;30000;137;246;0.2132;223;240;3140
14.854;30000;137;246;0.2132;223;240;3140
14.855;30000;137;246;0.2132;223;240;3140
14.856;30000;137;246;0.2132;223;240;3140
14.857;30000;137;246;0.2132;223;240;3140
14.858;30000;137;246;0.2132;223;240;3140
14.859;30000;137;246;0.2132;223;240;3140
14.86;30000;137;246;0.2132;223;240;3140
14.861;30000;137;246;0.2132;223;240;3140
14.862;30000;137;246;0.2132;223;240;3140
14.863;30000;137;246;0.2132;223;240;3140
14.864;30000;137;246;0.2132;223;240;3140
14.865;30000;137;246;0.2132;223;240;3140
14.866;30000;137;246;0.2132;223;240;3140
14.867;30000;137;246;0.2132;223;240;3140
14.868;30000;137;246;0.2132;223;240;3140
14.869;30000;137;246;0.2132;223;240;3140
14.87;30000;137;246;0.2132;223;240;3140
14.871;30000;137;246;0.2132;223;240;3140
14.872;30000;137;246;0.2132;223;240;3140
14.873;30000;137;246;0.2132;223;240;3140
14.874;30000;137;246;0.2132;223;240;3140
14.875;30000;137;246;0.2132;223;240;3140
14.876;30000;137;246;0.2132;223;240;3140
14.877;30000;137;246;0.2132;223;240;3140
14.878;30000;137;246;0.2132;223;240;3140
14.879;30000;137;246;0.2132;223;240;3140
14.88;30000;137;246;0.2132;223;240;3140
14.881;30000;137;246;0.2132;223;240;3140
14.882;30000;137;246;0.2132;223;240;3140
14.883;30000;137;246;0.2132;223;240;3140
14.884;30000;137;246;0.2132;223;240;3140
14.885;30000;137;246;0.2132;223;240;3140
14.886;30000;137;246;0.2132;223;240;3140
14.887;30000;137;246;0.2132;223;240;3140
14.888;30000;137;246;0.2132;223;240;3140
14.889;30000;137;246;0.2132;223;240;3140
14.89;30000;137;246;0.2132;223;240;3140
14.891;30000;137;246;0.2132;223;240;3140
14.892;30000;137;246;0.2132;223;240;3140
14.893;30000;137;246;0.2132;223;240;3140
14.894;30000;137;246;0.2132;223;240;3140
14.895;30000;137;246;0.2132;223;240;3140
14.896;30000;137;246;0.2132;223;240;3140
14.897;30000;137;246;0.2132;223;240;3140
14.898;30000;137;246;0.2132;223;240;3140
14.899;30000;137;246;0.2132;223;240;3140
14.9;30000;137;246;0.2132;223;240;3140
14.901;30000;137;246;0.2132;223;240;3140
14.902;30000;137;246;0.2132;223;240;3140
14.903;30000;137;246;0.2132;223;240;3140
14.904;30000;137;246;0.2132;223;240;3140
14.905;30000;137;246;0.2132;223;240;3140
14.906;30000;137;246;0.2132;223;240;3140
14.907;30000;137;246;0.2132;223;240;3140
14.908;30000;137;246;0.2132;223;240;3140
14.909;30000;137;246;0.2132;223;240;3140
14.91;30000;137;246;0.2132;223;240;3140
14.911;30000;137;246;0.2132;223;240;3140
14.912;30000;137;246;0.2132;223;240;3140
14.913;30000;137;246;0.2132;223;240;3140
14.914;30000;137;246;0.2132;223;240;3140
14.915;30000;137;246;0.2132;223;240;3140
14.916;30000;137;246;0.2132;223;240;3140
14.917;30000;137;246;0.2132;223;240;3140
14.918;30000;137;246;0.2132;223;240;3140
14.919;30000;137;246;0.2132;223;240;3140
14.92;30000;137;246;0.2132;223;240;3140
14.921;30000;137;246;0.2132;223;240;3140
14.922;30000;137;246;0.2132;223;240;3140
14.923;30000;137;246;0.2132;223;240;3140
14.924;30000;137;246;0.2132;223;240;3140
14.925;30000;137;246;0.2132;223;240;3140
14.926;30000;137;246;0.2132;223;240;3140
14.927;30000;137;246;0.2132;223;240;3140
14.928;30000;137;246;0.2132;223;240;3140
14.929;30000;137;246;0.2132;223;240;3140
14.93;30000;137;246;0.2132;223;240;3140
14.931;30000;137;246;0.2132;223;240;3140
14.932;30000;137;246;0.2132;223;240;3140
14.933;30000;137;246;0.2132;223;240;3140
14.934;30000;137;246;0.2132;223;240;3140
14.935;30000;137;246;0.2132;223;240;3140
14.936;30000;137;246;0.2132;223;240;3140
14.937;30000;137;246;0.2132;223;240;3140
14.938;30000;137;246;0.2132;223;240;3140
14.939;30000;137;246;0.2132;223;240;3140
14.94;30000;137;246;0.2132;223;240;3140
14.941;30000;137;246;0.2132;223;240;3140
14.942;30000;137;246;0.2132;223;240;3140
14.943;30000;137;246;0.2132;223;240;3140
14.944;30000;137;246;0.2132;223;240;3140
14.945;30000;137;246;0.2132;223;240;3140
14.946;30000;137;246;0.2132;223;240;3140
14.947;30000;137;246;0.2132;223;240;3140
14.948;30000;137;246;0.2132;223;240;3140
14.949;30000;137;246;0.2132;223;240;3140
14.95;30000;137;246;0.2132;223;240;3140
14.951;30000;137;246;0.2132;223;240;3140
14.952;30000;137;246;0.2132;223;240;3140
14.953;30000;137;246;0.2132;223;240;3140
14.954;30000;137;246;0.2132;223;240;3140
14.955;30000;137;246;0.2132;223;240;3140
14.956;30000;137;246;0.2132;223;240;3140
14.957;30000;137;246;0.2132;223;240;3140
14.958;30000;137;246;0.2132;223;240;3140
14.959;30000;137;246;0.2132;223;240;3140
14.96;30000;137;246;0.2132;223;240;3140
14.961;30000;137;246;0.2132;223;240;3140
14.962;30000;137;246;0.2132;223;240;3140
14.963;30000;137;246;0.2132;223;240;3140
14.964;30000;137;246;0.2132;223;240;3140
14.965;30000;137;246;0.2132;223;240;3140
14.966;30000;137;246;0.2132;223;240;3140
14.967;30000;137;246;0.2132;223;240;3140
14.968;30000;137;246;0.2132;223;240;3140
14.969;30000;137;246;0.2132;223;240;3140
14.97;30000;137;246;0.2132;223;240;3140
14.971;30000;137;246;0.2132;223;240;3140
14.972;30000;137;246;0.2132;223;240;3140
14.973;30000;137;246;0.2132;223;240;3140
14.974;30000;137;246;0.2132;223;240;3140
14.975;30000;137;246;0.2132;223;240;3140
14.976;30000;137;246;0.2132;223;240;3140
14.977;30000;137;246;0.2132;223;240;3140
14.978;30000;137;246;0.2132;223;240;3140
14.979;30000;137;246;0.2132;223;240;3140
14.98;30000;137;246;0.2132;223;240;3140
14.981;30000;137;246;0.2132;223;240;3140
14.982;30000;137;246;0.2132;223;240;3140
14.983;30000;137;246;0.2132;223;240;3140
14.984;30000;137;246;0.2132;223;240;3140
14.985;30000;137;246;0.2132;223;240;3140
14.986;30000;137;246;0.2132;223;240;3140
14.987;30000;137;246;0.2132;223;240;3140
14.988;30000;137;246;0.2132;223;240;3140
14.989;30000;137;246;0.2132;223;240;3140
14.99;30000;137;246;0.2132;223;240;3140
14.991;30000;137;246;0.2132;223;240;3140
14.992;30000;137;246;0.2132;223;240;3140
14.993;30000;137;246;0.2132;223;240;3140
14.994;30000;137;246;0.2132;223;240;3140
14.995;30000;137;246;0.2132;223;240;3140
14.996;30000;137;246;0.2132;223;240;3140
14.997;30000;137;246;0.2132;223;240;3140
14.998;30000;137;246;0.2132;223;240;3140
14.999;30000;137;246;0.2132;223;240;3140
15;30000;137;246;0.2132;223;240;3140
15.001;30000;137;246;0.2132;223;240;3140
15.002;30000;137;246;0.2132;223;240;3140
15.003;30000;137;246;0.2132;223;240;3140
15.004;30000;137;246;0.2132;223;240;3140
15.005;30000;137;246;0.2132;223;240;3140
15.006;30000;137;246;0.2132;223;240;3140
15.007;30000;137;246;0.2132;223;240;3140
15.008;30000;137;246;0.2132;223;240;3140
15.009;30000;137;246;0.2132;223;240;3140
15.01;30000;137;246;0.2132;223;240;3140
15.011;30000;137;246;0.2132;223;240;3140
15.012;30000;137;246;0.2132;223;240;3140
15.013;30000;137;246;0.2132;223;240;3140
15.014;30000;137;246;0.2132;223;240;3140
15.015;30000;137;246;0.2132;223;240;3140
15.016;30000;137;246;0.2132;223;240;3140
15.017;30000;137;246;0.2132;223;240;3140
15.018;30000;137;246;0.2132;223;240;3140
15.019;30000;137;246;0.2132;223;240;3140
15.02;30000;137;246;0.2132;223;240;3140
15.021;30000;137;246;0.2132;223;240;3140
15.022;30000;137;246;0.2132;223;240;3140
15.023;30000;137;246;0.2132;223;240;3140
15.024;30000;137;246;0.2132;223;240;3140
15.025;30000;137;246;0.2132;223;240;3140
15.026;30000;137;246;0.2132;223;240;3140
15.027;30000;137;246;0.2132;223;240;3140
15.028;30000;137;246;0.2132;223;240;3140
15.029;30000;137;246;0.2132;223;240;3140
15.03;30000;137;246;0.2132;223;240;3140
15.031;30000;137;246;0.2132;223;240;3140
15.032;30000;137;246;0.2132;223;240;3140
15.033;30000;137;246;0.2132;223;240;3140
15.034;30000;137;246;0.2132;223;240;3140
15.035;30000;137;246;0.2132;223;240;3140
15.036;30000;137;246;0.2132;223;240;3140
15.037;30000;137;246;0.2132;223;240;3140
15.038;30000;137;246;0.2132;223;240;3140
15.039;30000;137;246;0.2132;223;240;3140
15.04;30000;137;246;0.2132;223;240;3140
15.041;30000;137;246;0.2132;223;240;3140
15.042;30000;137;246;0.2132;223;240;3140
15.043;30000;137;246;0.2132;223;240;3140
15.044;30000;137;246;0.2132;223;240;3140
15.045;30000;137;246;0.2132;223;240;3140
15.046;30000;137;246;0.2132;223;240;3140
15.047;30000;137;246;0.2132;223;240;3140
15.048;30000;137;246;0.2132;223;240;3140
15.049;30000;137;246;0.2132;223;240;3140
15.05;30000;137;246;0.2132;223;240;3140
15.051;30000;137;246;0.2132;223;240;3140
15.052;30000;137;246;0.2132;223;240;3140
15.053;30000;137;246;0.2132;223;240;3140
15.054;30000;137;246;0.2132;223;240;3140
15.055;30000;137;246;0.2132;223;240;3140
15.056;30000;137;246;0.2132;223;240;3140
15.057;30000;137;246;0.2132;223;240;3140
15.058;30000;137;246;0.2132;223;240;3140
15.059;30000;137;246;0.2132;223;240;3140
15.06;30000;137;246;0.2132;223;240;3140
15.061;30000;137;246;0.2132;223;240;3140
15.062;30000;137;246;0.2132;223;240;3140
15.063;30000;137;246;0.2132;223;240;3140
15.064;30000;137;246;0.2132;223;240;3140
15.065;30000;137;246;0.2132;223;240;3140
15.066;30000;137;246;0.2132;223;240;3140
15.067;30000;137;246;0.2132;223;240;3140
15.068;30000;137;246;0.2132;223;240;3140
15.069;30000;137;246;0.2132;223;240;3140
15.07;30000;137;246;0.2132;223;240;3140
15.071;30000;137;246;0.2132;223;240;3140
15.072;30000;137;246;0.2132;223;240;3140
15.073;30000;137;246;0.2132;223;240;3140
15.074;30000;137;246;0.2132;223;240;3140
15.075;30000;137;246;0.2132;223;240;3140
15.076;30000;137;246;0.2132;223;240;3140
15.077;30000;137;246;0.2132;223;240;3140
15.078;30000;137;246;0.2132;223;240;3140
15.079;30000;137;246;0.2132;223;240;3140
15.08;30000;137;246;0.2132;223;240;3140
15.081;30000;137;246;0.2132;223;240;3140
15.082;30000;137;246;0.2132;223;240;3140
15.083;30000;137;246;0.2132;223;240;3140
15.084;30000;137;246;0.2132;223;240;3140
15.085;30000;137;246;0.2132;223;240;3140
15.086;30000;137;246;0.2132;223;240;3140
15.087;30000;137;246;0.2132;223;240;3140
15.088;30000;137;246;0.2132;223;240;3140
15.089;30000;137;246;0.2132;223;240;3140
15.09;30000;137;246;0.2132;223;240;3140
15.091;30000;137;246;0.2132;223;240;3140
15.092;30000;137;246;0.2132;223;240;3140
15.093;30000;137;246;0.2132;223;240;3140
15.094;30000;137;246;0.2132;223;240;3140
15.095;30000;137;246;0.2132;223;240;3140
15.096;30000;137;246;0.2132;223;240;3140
15.097;30000;137;246;0.2132;223;240;3140
15.098;30000;137;246;0.2132;223;240;3140
15.099;30000;137;246;0.2132;223;240;3140
15.1;30000;137;246;0.2132;223;240;3140
15.101;30000;137;246;0.2132;223;240;3140
15.102;30000;137;246;0.2132;223;240;3140
15.103;30000;137;246;0.2132;223;240;3140
15.104;30000;137;246;0.2132;223;240;3140
15.105;30000;137;246;0.2132;223;240;3140
15.106;30000;137;246;0.2132;223;240;3140
15.107;30000;137;246;0.2132;223;240;3140
15.108;30000;137;246;0.2132;223;240;3140
15.109;30000;137;246;0.2132;223;240;3140
15.11;30000;137;246;0.2132;223;240;3140
15.111;30000;137;246;0.2132;223;240;3140
15.112;30000;137;246;0.2132;223;240;3140
15.113;30000;137;246;0.2132;223;240;3140
15.114;30000;137;246;0.2132;223;240;3140
15.115;30000;137;246;0.2132;223;240;3140
15.116;30000;137;246;0.2132;223;240;3140
15.117;30000;137;246;0.2132;223;240;3140
15.118;30000;137;246;0.2132;223;240;3140
15.119;30000;137;246;0.2132;223;240;3140
15.12;30000;137;246;0.2132;223;240;3140
15.121;30000;137;246;0.2132;223;240;3140
15.122;30000;137;246;0.2132;223;240;3140
15.123;30000;137;246;0.2132;223;240;3140
15.124;30000;137;246;0.2132;223;240;3140
15.125;30000;137;246;0.2132;223;240;3140
15.126;30000;137;246;0.2132;223;240;3140
15.127;30000;137;246;0.2132;223;240;3140
15.128;30000;137;246;0.2132;223;240;3140
15.129;30000;137;246;0.2132;223;240;3140
15.13;30000;137;246;0.2132;223;240;3140
15.131;30000;137;246;0.2132;223;240;3140
15.132;30000;137;246;0.2132;223;240;3140
15.133;30000;137;246;0.2132;223;240;3140
15.134;30000;137;246;0.2132;223;240;3140
15.135;30000;137;246;0.2132;223;240;3140
15.136;30000;137;246;0.2132;223;240;3140
15.137;30000;137;246;0.2132;223;240;3140
15.138;30000;137;246;0.2132;223;240;3140
15.139;30000;137;246;0.2132;223;240;3140
15.14;30000;137;246;0.2132;223;240;3140
15.141;30000;137;246;0.2132;223;240;3140
15.142;30000;137;246;0.2132;223;240;3140
15.143;30000;137;246;0.2132;223;240;3140
15.144;30000;137;246;0.2132;223;240;3140
15.145;30000;137;246;0.2132;223;240;3140
15.146;30000;137;246;0.2132;223;240;3140
15.147;30000;137;246;0.2132;223;240;3140
15.148;30000;137;246;0.2132;223;240;3140
15.149;30000;137;246;0.2132;223;240;3140
15.15;30000;137;246;0.2132;223;240;3140
15.151;30000;137;246;0.2132;223;240;3140
15.152;30000;137;246;0.2132;223;240;3140
15.153;30000;137;246;0.2132;223;240;3140
15.154;30000;137;246;0.2132;223;240;3140
15.155;30000;137;246;0.2132;223;240;3140
15.156;30000;137;246;0.2132;223;240;3140
15.157;30000;137;246;0.2132;223;240;3140
15.158;30000;137;246;0.2132;223;240;3140
15.159;30000;137;246;0.2132;223;240;3140
15.16;30000;137;246;0.2132;223;240;3140
15.161;30000;137;246;0.2132;223;240;3140
15.162;30000;137;246;0.2132;223;240;3140
15.163;30000;137;246;0.2132;223;240;3140
15.164;30000;137;246;0.2132;223;240;3140
15.165;30000;137;246;0.2132;223;240;3140
15.166;30000;137;246;0.2132;223;240;3140
15.167;30000;137;246;0.2132;223;240;3140
15.168;30000;137;246;0.2132;223;240;3140
15.169;30000;137;246;0.2132;223;240;3140
15.17;30000;137;246;0.2132;223;240;3140
15.171;30000;137;246;0.2132;223;240;3140
15.172;30000;137;246;0.2132;223;240;3140
15.173;30000;137;246;0.2132;223;240;3140
15.174;30000;137;246;0.2132;223;240;3140
15.175;30000;137;246;0.2132;223;240;3140
15.176;30000;137;246;0.2132;223;240;3140
15.177;30000;137;246;0.2132;223;240;3140
15.178;30000;137;246;0.2132;223;240;3140
15.179;30000;137;246;0.2132;223;240;3140
15.18;30000;137;246;0.2132;223;240;3140
15.181;30000;137;246;0.2132;223;240;3140
15.182;30000;137;246;0.2132;223;240;3140
15.183;30000;137;246;0.2132;223;240;3140
15.184;30000;137;246;0.2132;223;240;3140
15.185;30000;137;246;0.2132;223;240;3140
15.186;30000;137;246;0.2132;223;240;3140
15.187;30000;137;246;0.2132;223;240;3140
15.188;30000;137;246;0.2132;223;240;3140
15.189;30000;137;246;0.2132;223;240;3140
15.19;30000;137;246;0.2132;223;240;3140
15.191;30000;137;246;0.2132;223;240;3140
15.192;30000;137;246;0.2132;223;240;3140
15.193;30000;137;246;0.2132;223;240;3140
15.194;30000;137;246;0.2132;223;240;3140
15.195;30000;137;246;0.2132;223;240;3140
15.196;30000;137;246;0.2132;223;240;3140
15.197;30000;137;246;0.2132;223;240;3140
15.198;30000;137;246;0.2132;223;240;3140
15.199;30000;137;246;0.2132;223;240;3140
15.2;30000;137;246;0.2132;223;240;3140
15.201;30000;137;246;0.2132;223;240;3140
15.202;30000;137;246;0.2132;223;240;3140
15.203;30000;137;246;0.2132;223;240;3140
15.204;30000;137;246;0.2132;223;240;3140
15.205;30000;137;246;0.2132;223;240;3140
15.206;30000;137;246;0.2132;223;240;3140
15.207;30000;137;246;0.2132;223;240;3140
15.208;30000;137;246;0.2132;223;240;3140
15.209;30000;137;246;0.2132;223;240;3140
15.21;30000;137;246;0.2132;223;240;3140
15.211;30000;137;246;0.2132;223;240;3140
15.212;30000;137;246;0.2132;223;240;3140
15.213;30000;137;246;0.2132;223;240;3140
15.214;30000;137;246;0.2132;223;240;3140
15.215;30000;137;246;0.2132;223;240;3140
15.216;30000;137;246;0.2132;223;240;3140
15.217;30000;137;246;0.2132;223;240;3140
15.218;30000;137;246;0.2132;223;240;3140
15.219;30000;137;246;0.2132;223;240;3140
15.22;30000;137;246;0.2132;223;240;3140
15.221;30000;137;246;0.2132;223;240;3140
15.222;30000;137;246;0.2132;223;240;3140
15.223;30000;137;246;0.2132;223;240;3140
15.224;30000;137;246;0.2132;223;240;3140
15.225;30000;137;246;0.2132;223;240;3140
15.226;30000;137;246;0.2132;223;240;3140
15.227;30000;137;246;0.2132;223;240;3140
15.228;30000;137;246;0.2132;223;240;3140
15.229;30000;137;246;0.2132;223;240;3140
15.23;30000;137;246;0.2132;223;240;3140
15.231;30000;137;246;0.2132;223;240;3140
15.232;30000;137;246;0.2132;223;240;3140
15.233;30000;137;246;0.2132;223;240;3140
15.234;30000;137;246;0.2132;223;240;3140
15.235;30000;137;246;0.2132;223;240;3140
15.236;30000;137;246;0.2132;223;240;3140
15.237;30000;137;246;0.2132;223;240;3140
15.238;30000;137;246;0.2132;223;240;3140
15.239;30000;137;246;0.2132;223;240;3140
15.24;30000;137;246;0.2132;223;240;3140
15.241;30000;137;246;0.2132;223;240;3140
15.242;30000;137;246;0.2132;223;240;3140
15.243;30000;137;246;0.2132;223;240;3140
15.244;30000;137;246;0.2132;223;240;3140
15.245;30000;137;246;0.2132;223;240;3140
15.246;30000;137;246;0.2132;223;240;3140
15.247;30000;137;246;0.2132;223;240;3140
15.248;30000;137;246;0.2132;223;240;3140
15.249;30000;137;246;0.2132;223;240;3140
15.25;30000;137;246;0.2132;223;240;3140
15.251;30000;137;246;0.2132;223;240;3140
15.252;30000;137;246;0.2132;223;240;3140
15.253;30000;137;246;0.2132;223;240;3140
15.254;30000;137;246;0.2132;223;240;3140
15.255;30000;137;246;0.2132;223;240;3140
15.256;30000;137;246;0.2132;223;240;3140
15.257;30000;137;246;0.2132;223;240;3140
15.258;30000;137;246;0.2132;223;240;3140
15.259;30000;137;246;0.2132;223;240;3140
15.26;30000;137;246;0.2132;223;240;3140
15.261;30000;137;246;0.2132;223;240;3140
15.262;30000;137;246;0.2132;223;240;3140
15.263;30000;137;246;0.2132;223;240;3140
15.264;30000;137;246;0.2132;223;240;3140
15.265;30000;137;246;0.2132;223;240;3140
15.266;30000;137;246;0.2132;223;240;3140
15.267;30000;137;246;0.2132;223;240;3140
15.268;30000;137;246;0.2132;223;240;3140
15.269;30000;137;246;0.2132;223;240;3140
15.27;30000;137;246;0.2132;223;240;3140
15.271;30000;137;246;0.2132;223;240;3140
15.272;30000;137;246;0.2132;223;240;3140
15.273;30000;137;246;0.2132;223;240;3140
15.274;30000;137;246;0.2132;223;240;3140
15.275;30000;137;246;0.2132;223;240;3140
15.276;30000;137;246;0.2132;223;240;3140
15.277;30000;137;246;0.2132;223;240;3140
15.278;30000;137;246;0.2132;223;240;3140
15.279;30000;137;246;0.2132;223;240;3140
15.28;30000;137;246;0.2132;223;240;3140
15.281;30000;137;246;0.2132;223;240;3140
15.282;30000;137;246;0.2132;223;240;3140
15.283;30000;137;246;0.2132;223;240;3140
15.284;30000;137;246;0.2132;223;240;3140
15.285;30000;137;246;0.2132;223;240;3140
